agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
r8_deadband10,108.07123435588595,1.0561216030463978,1.3728350560896267,0.6695994912781066,0.3666138040743871,0.7928667782792321
