year,return,max_drawdown
2020,3.0036760513314746,0.28207403521883134
2021,1.5138368175042163,0.3328942502808473
2022,0.007198864546383854,0.670728284125454
2023,1.6326897317563795,0.39229849559125873
2024,1.0139467598627832,0.3946341304725616
2025,0.42953302314975894,0.40657407680534563
2026,-0.04774139581949166,0.5919992302158956
