year,return,max_drawdown
2020,0.8372023638104158,0.2898717823369672
2021,0.9107329954622521,0.15010931595056842
2022,0.1480884646470475,0.3155758911188433
2023,0.35812463436440867,0.17165226924766652
2024,0.5179863355539618,0.20584648637077252
2025,0.14086805627378962,0.16258230149895925
2026,0.13742952369933392,0.2664740457457502
