agent,fAPV,annualized_return,sharpe_annualized,max_drawdown,avg_daily_turnover,avg_gross_exposure
ens_ls_50_50,34.906305121209414,0.7278221672909662,1.3650404755926713,0.4509072952765577,0.23409440288193167,0.5727822645043156
